timestamps,TP9,AF7,AF8,TP10,Right AUX
1759592798.826,-847.656,28.809,-2.930,-175.293,0.000
1759592798.830,-993.164,36.133,15.625,-200.684,0.000
1759592798.834,-735.352,-17.090,37.598,-171.875,0.000
1759592798.838,-477.539,-20.996,47.363,-154.785,0.000
1759592798.842,-766.602,-3.906,36.133,-164.551,0.000
1759592798.846,-1000.000,2.441,33.203,-189.941,0.000
1759592798.849,-988.770,-13.672,62.012,-180.176,0.000
1759592798.853,-997.070,-25.391,64.453,-170.410,0.000
1759592798.857,-1000.000,4.883,50.293,-187.012,0.000
1759592798.861,-990.234,7.324,21.484,-213.867,0.000
1759592798.865,-1000.000,16.113,40.527,-176.270,0.000
1759592798.869,-903.320,80.566,51.758,-113.281,0.000
1759592798.873,-707.520,113.770,47.363,-88.379,0.000
1759592798.877,-837.891,156.738,27.832,-121.094,0.000
1759592798.881,-1000.000,237.793,3.418,-158.691,0.000
1759592798.885,-854.980,274.902,44.434,-127.930,0.000
1759592798.889,-460.449,310.547,40.527,-122.559,0.000
1759592798.892,-495.117,373.047,5.371,-145.020,0.000
1759592798.896,-523.926,422.363,3.418,-120.605,0.000
1759592798.900,-222.656,467.285,-6.836,-96.680,0.000
1759592798.904,73.242,510.742,-18.555,-73.242,0.000
1759592798.908,-321.289,588.867,10.742,-55.664,0.000
1759592798.912,-905.273,660.645,2.930,-83.008,0.000
1759592798.916,-757.324,697.754,-3.906,-54.688,0.000
1759592798.920,-273.926,754.883,-17.578,-55.664,0.000
1759592798.924,-241.699,817.383,-34.180,-81.543,0.000
1759592798.928,-522.461,801.270,-23.926,-37.109,0.000
1759592798.931,-528.320,841.309,-32.227,-31.738,0.000
1759592798.935,-164.062,872.070,-30.762,-35.645,0.000
1759592798.939,16.113,844.727,-24.902,-15.625,0.000
1759592798.943,-345.215,874.023,-44.434,-20.020,0.000
1759592798.947,-507.812,888.184,-62.500,-36.133,0.000
1759592798.951,-158.203,845.703,-37.109,2.930,0.000
1759592798.955,137.695,831.055,-44.922,14.160,0.000
1759592798.959,-176.758,823.242,-68.848,-2.930,0.000
1759592798.963,-465.332,813.477,-62.988,0.977,0.000
1759592798.967,-287.598,809.570,-73.730,-23.438,0.000
1759592798.971,147.949,752.441,-72.754,-9.277,0.000
1759592798.974,109.375,721.191,-50.781,37.109,0.000
1759592798.978,-195.801,709.961,-50.781,37.109,0.000
1759592798.982,-64.453,655.762,-53.711,27.832,0.000
1759592798.986,347.168,638.672,-62.012,23.438,0.000
1759592798.990,383.301,626.953,-65.918,26.367,0.000
1759592798.994,36.133,598.145,-67.871,26.855,0.000
1759592798.998,2.441,590.820,-80.566,8.301,0.000
1759592799.002,361.328,601.562,-98.145,-19.531,0.000
1759592799.006,641.602,545.410,-78.613,25.391,0.000
1759592799.010,385.254,478.027,-44.922,63.965,0.000
1759592799.014,218.750,478.516,-41.016,47.363,0.000
1759592799.017,486.328,470.215,-44.922,47.363,0.000
1759592799.021,780.273,447.266,-50.781,39.551,0.000
1759592799.025,539.062,428.223,-52.734,27.344,0.000
1759592799.029,267.578,416.992,-54.199,25.391,0.000
1759592799.033,438.477,410.156,-68.359,6.348,0.000
1759592799.037,826.172,383.301,-62.988,9.766,0.000
1759592799.041,756.348,343.750,-44.922,38.574,0.000
1759592799.045,383.789,329.102,-44.434,37.598,0.000
1759592799.049,434.570,322.266,-49.805,37.598,0.000
1759592799.053,800.293,302.246,-49.316,36.621,0.000
1759592799.056,861.816,276.855,-42.969,31.738,0.000
1759592799.060,511.719,267.578,-44.922,28.320,0.000
1759592799.064,413.574,258.301,-51.758,27.832,0.000
1759592799.068,742.676,242.188,-54.688,26.855,0.000
1759592799.072,965.332,226.074,-48.828,26.855,0.000
1759592799.076,627.930,211.426,-41.504,34.668,0.000
1759592799.080,380.371,201.172,-33.691,46.387,0.000
1759592799.084,619.629,189.941,-31.250,51.270,0.000
1759592799.088,922.363,173.828,-28.320,43.457,0.000
1759592799.092,664.551,155.762,-26.855,39.062,0.000
